new_id;id:ID;names;size;labels;rho
10124;NUFIP2;NUFIP2;5;gene:protein;0.653430328
10125;OCSTAMP;OCSTAMP;27;gene:protein;0.5481502666666667
10126;CREB3;CREB3;101;gene:protein;0.7415615671428571
10127;Pregnenolone;Pregnenolone;28;drug;0.5
10128;cholangiocyte;cholangiocyte;3;enzyme source;0.5
10129;cholangiocarcinoma_cell;cholangiocarcinoma cell;10;enzyme source;0.3333333399999999
10130;CNTNAP1;CNTNAP1;47;gene:protein;0.5769878546666667
10131;UBASH3B;UBASH3B;4;gene:protein;0.70561105
10132;beriberi;beriberi;38;disease;0.33333334
10133;pellagra;pellagra;38;disease;0.509090912
10134;alcohol_dependence;alcohol dependence;24;disease;0.5
10135;Schwann_cell;Schwann cell;32;anatomical entity:enzyme source;0.5
10136;thiamin;thiamin;2;other;0.5
10137;plague;plague;9;disease;0.2557231857142857
10138;niacin;niacin;21;drug;0.514120375
10139;EMSLR;EMSLR;15;gene;0.5
10140;eosinophilia-myalgia_syndrome;eosinophilia-myalgia syndrome;1;disease;0.5
10141;vacuole;vacuole;5;cellular component;0.124412454
10142;BPIFA4P;BPIFA4P;3;gene:protein;0.11111111
10143;death_receptor_binding;death receptor binding;19;molecular function;0.5052083375
10144;B4GALNT1;B4GALNT1;5;gene:protein;0.60679658
10145;UGT2B4;UGT2B4;1;gene:protein;0.5428092
10146;UGT2B15;UGT2B15;3;gene:protein;0.5397982
10147;UGT2B28;UGT2B28;1;gene:protein;0.54352117
10148;bisoprolol;bisoprolol;15;drug;0.5
10149;pleural_empyema;pleural empyema;15;disease;0.5
10150;DGKI;DGKI;5;gene:protein;0.63741314
10151;bumetanide;bumetanide;4;drug;0.5
10152;LINC00974;LINC00974;2;gene;0.5125
10153;MALRD1;MALRD1;1;gene:protein;0.5
10154;FAM133A;FAM133A;2;gene:protein;0.511904775
10155;primary_failure_of_tooth_eruption;primary failure of tooth eruption;3;disease;0.5
10156;autophagy;autophagy;48;biological process;0.1142103603076923
10157;VCAN-AS1;VCAN-AS1;8;gene;0.54545456
10158;MIR1183;MIR1183;1;gene;0.5
10159;Sitagliptin;Sitagliptin;4;drug;0.5
10160;xeroderma_pigmentosum_group_F;xeroderma pigmentosum group F;26;disease;0.5
10161;Empagliflozin;Empagliflozin;1;drug;0.5
10162;prostaglandin_biosynthetic_process;prostaglandin biosynthetic process;4;biological process;0.5
10163;AZU1;AZU1;11;gene:protein;0.5490520442857142
10164;TAC1;TAC1;60;gene:protein;0.32417850075
10165;MRGPRX2;MRGPRX2;27;gene:protein;0.53150405
10166;HHEX;HHEX;54;gene:protein;0.6771955333333333
10167;HLX;HLX;41;gene:protein;0.6826605125
10168;NKX6-3;NKX6-3;13;gene:protein;0.6197956333333333
10169;CARD19;CARD19;1;gene:protein;0.5
10170;protein_homodimerization_activity;protein homodimerization activity;1;molecular function;0.5
10171;MKNK2;MKNK2;49;gene:protein;0.6735301142857144
10172;DDX3X;DDX3X;99;gene:protein;0.7042050975
10173;phagosome-lysosome_fusion;phagosome-lysosome fusion;4;biological process;0.5
10174;cell_aging;cell aging;28;biological process;0.1931051256249999
10175;TNIP1;TNIP1;55;gene:protein;0.6854798575000002
10176;ZNF521;ZNF521;183;gene:protein;0.6080417859999999
10177;oral_epithelial_cell;oral epithelial cell;1;enzyme source;0.5
10178;inner_ear;inner ear;6;enzyme source;0.5
10179;IRF2;IRF2;88;gene:protein;0.7074118494444444
10180;triplet_codon-amino_acid_adaptor_activity;triplet codon-amino acid adaptor activity;8;molecular function;0.5118955000000001
10181;5‐fluorouracil;5‐fluorouracil;21;other;0.5328117299999999
10182;5‐Fu;5‐Fu;4;other;0.52083335
10183;RAD18;RAD18;24;gene:protein;0.6507730960000001
10184;C3H10T1/2_cell;C3H10T1/2 cell;1;enzyme source;0.5
10185;Prulifloxacin;Prulifloxacin;1;drug;0.5
10186;Zoledronic Acid;Zoledronic Acid;3;other;0.5
10187;FAH;FAH;3;gene:protein;0.559248525
10188;KAT7;KAT7;38;gene:protein;0.6265740555555556
10189;KDM1B;KDM1B;19;gene:protein;0.6831813266666666
10190;SIK3;SIK3;23;gene:protein;0.5594620866666666
10191;CNPY3;CNPY3;2;gene:protein;0.5703981
10192;All-Trans-Retinoic Acid;All-Trans-Retinoic Acid;4;other;0.54545456
10193;retinol_binding;retinol binding;4;molecular function;0.5
10194;STRA6;STRA6;4;gene:protein;0.52409447
10195;nonepidermolytic_palmoplantar_keratoderma;nonepidermolytic palmoplantar keratoderma;1;disease;0.5
10196;KRT16;KRT16;1;gene:protein;0.6819005
10197;TRIM15;TRIM15;2;gene:protein;0.6328627
10198;CNTN1;CNTN1;91;gene:protein;0.6209433033333333
10199;PTPRZ2;PTPRZ2;1;gene;0.5
10200;H3P36;H3P36;26;gene;0.5
10201;stress_fiber;stress fiber;45;cellular component;0.5
10202;basal_plasma_membrane;basal plasma membrane;2;cellular component;0.5
10203;epithelial_recurrent_erosion_dystrophy;epithelial recurrent erosion dystrophy;6;disease;0.59307445
10204;familial_nephrotic_syndrome;familial nephrotic syndrome;1;disease;0.5
10205;MIR448;MIR448;12;gene;0.5
10206;Shwachman-Diamond_syndrome;Shwachman-Diamond syndrome;10;disease;0.5052083333333334
10207;BCL9;BCL9;573;gene:protein;0.59495910625
10208;PYGO2;PYGO2;7;gene:protein;0.612611284
10209;ADAM12;ADAM12;19;gene:protein;0.6494619288888889
10210;enhanceosome;enhanceosome;6;cellular component;0.5
10211;GO:0036498;GO:0036498;1;other;0.53283495
10212;preosteoclast;preosteoclast;14;enzyme source;0.5
10213;DYRK3;DYRK3;30;gene:protein;0.6954104560000001
10214;DYRK4;DYRK4;1;gene:protein;0.782145
10215;autosomal_dominant_non-syndromic_intellectual_disability_7;autosomal dominant non-syndromic intellectual disability 7;1;disease;0.5
10216;LIN52;LIN52;1;gene:protein;0.5491606
10217;childhood_leukemia;childhood leukemia;8;disease;0.33333334
10218;mitochondrial_respiratory_chain_complex_III;mitochondrial respiratory chain complex III;16;cellular component;0.5
10219;necroptotic_signaling_pathway;necroptotic signaling pathway;1;biological process;0.5
10220;SPRY2;SPRY2;203;gene:protein;0.631999234
10221;KLF13;KLF13;26;gene:protein;0.615684765
10222;SPRY1;SPRY1;78;gene:protein;0.625013152
10223;ITGA3;ITGA3;13;gene:protein;0.7005962485714285
10224;CARD10;CARD10;1;gene:protein;0.5
10225;glucosinolate_catabolic_process;glucosinolate catabolic process;1;biological process;0.5
10226;ESR2;ESR2;13;gene:protein;0.618914833
10227;BOK;BOK;121;gene:protein;0.6747172190909091
10228;dextransucrase_activity;dextransucrase activity;310;molecular function;0.5
10229;malignant_pleural_mesothelioma;malignant pleural mesothelioma;42;disease;0.5
10230;aggressive_NK-cell_leukemia;aggressive NK-cell leukemia;6;disease;0.5
10231;SAV1;SAV1;104;gene:protein;0.6391803608695653
10232;POLR2A;POLR2A;49;gene:protein;0.6501429133333334
10233;REN;REN;39;gene:protein;0.6147709
10234;PPRC1;PPRC1;34;gene:protein;0.5248026138461538
10235;mitochondrial_crista;mitochondrial crista;51;cellular component;0.5
10236;Sulfasalazine;Sulfasalazine;5;drug;0.5
10237;PLEKHA5;PLEKHA5;3;gene:protein;0.6224885
10238;Fasudil;Fasudil;45;drug;0.504772935
10239;NRCAM;NRCAM;14;gene:protein;0.59874473875
10240;Tramadol;Tramadol;23;drug;0.5
10241;dermatomyositis;dermatomyositis;28;disease;0.33333334
10242;GBP1;GBP1;138;gene:protein;0.6914182649999999
10243;ACTG2;ACTG2;6;gene:protein;0.6082858200000001
10244;PCA3;PCA3;65;gene;0.50625
10245;GPR137C;GPR137C;1;gene:protein;0.5294118
10246;skin_squamous_cell_carcinoma;skin squamous cell carcinoma;4;disease;0.125
10247;Mebendazole;Mebendazole;107;drug;0.5
10248;microvascular_endothelium;microvascular endothelium;3;enzyme source;0.5
10249;Noradrenaline;Noradrenaline;5;other;0.5
10250;chemokine_(C-X-C_motif)_ligand_12_production;chemokine (C-X-C motif) ligand 12 production;13;biological process;0.5
10251;WHIM_syndrome;WHIM syndrome;9;disease;0.5129629666666666
10252;arcuate_nucleus;arcuate nucleus;8;enzyme source;0.5
10253;median_eminence;median eminence;5;enzyme source;0.5
10254;NUCB2;NUCB2;22;gene:protein;0.5865453814285715
10255;CCL28;CCL28;33;gene:protein;0.629058341
10256;MRPS11;MRPS11;5;gene:protein;0.5
10257;doxazosin;doxazosin;54;drug;0.5
10258;external_carotid_artery;external carotid artery;8;enzyme source;0.5
10259;ADH1C;ADH1C;6;gene:protein;0.529669435
10260;HMGN4;HMGN4;29;gene:protein;0.5137432316666667
10261;Cyclosporin;Cyclosporin;6;other;0.1129393126666666
10262;ERCC3;ERCC3;15;gene:protein;0.6375633033333332
10263;CERS5;CERS5;3;gene:protein;0.60580945
10264;CERS6;CERS6;167;gene:protein;0.5787478583333333
10265;Vinblastine;Vinblastine;10;drug;0.5
10266;LRRC32;LRRC32;8;gene:protein;0.66454307
10267;ADA2;ADA2;14;gene:protein;0.515625
10268;severe_combined_immunodeficiency;severe combined immunodeficiency;60;disease;0.4498369278571429
10269;leukocyte_adhesion_deficiency;leukocyte adhesion deficiency;3;disease;0.25
10270;TRNT1;TRNT1;1;gene:protein;0.5
10271;nicotianamine_aminotransferase_activity;nicotianamine aminotransferase activity;21;molecular function;0.5
10272;Ledipasvir;Ledipasvir;21;drug;0.60762489
10273;Velpatasvir;Velpatasvir;10;drug;0.6195859
10274;SLC5A2;SLC5A2;2;gene:protein;0.5490246999999999
10275;Mitomycin;Mitomycin;15;drug;0.50625
10276;CD300A;CD300A;11;gene:protein;0.6960531
10277;progressive_relapsing_multiple_sclerosis;progressive relapsing multiple sclerosis;46;disease;0.510416675
10278;TPK1;TPK1;4;gene:protein;0.56671502
10279;3-hydroxy-3-methylglutaryl-coenzyme_A_reductase;3-hydroxy-3-methylglutaryl-coenzyme A reductase;2;enzyme;0.5
10280;Cerivastatin;Cerivastatin;2;drug;0.5
10281;pitavastatin;pitavastatin;74;drug;0.5
10282;gastrointestinal_carcinoma;gastrointestinal carcinoma;6;disease;0.5
10283;granulocyte_differentiation;granulocyte differentiation;6;biological process;0.25
10284;NS-1_cell;NS-1 cell;5;enzyme source;0.5
10285;ALDH3A1;ALDH3A1;81;gene:protein;0.6036658687500001
10286;alpha-lipoic acid;alpha-lipoic acid;7;other;0.5
10287;Vitamin B1;Vitamin B1;1;other;0.5
10288;CLSPN;CLSPN;95;gene:protein;0.6569335092857144
10289;SNHG7;SNHG7;138;gene;0.5168650857142857
10290;SSNA1;SSNA1;4;gene:protein;0.5950702999999999
10291;RPS25;RPS25;34;gene:protein;0.6618531457142858
10292;Fentanyl;Fentanyl;16;drug;0.5
10293;Pregabalin;Pregabalin;8;drug;0.5
10294;cochlear_ganglion;cochlear ganglion;16;enzyme source;0.5
10295;POLE3;POLE3;198;gene:protein;0.6337011264705882
10296;coccidioidomycosis;coccidioidomycosis;10;disease;0.5
10297;lipoid_nephrosis;lipoid nephrosis;40;disease;0.5
10298;APOB;APOB;32;gene:protein;0.6569155124999999
10299;membranous_glomerulonephritis;membranous glomerulonephritis;56;disease;0.5009259266666667
10300;SUPT5H;SUPT5H;57;gene:protein;0.666372425
10301;NLRC5;NLRC5;42;gene:protein;0.6137501200000001
10302;CDCA7;CDCA7;10;gene:protein;0.670525105
10303;ZNF202;ZNF202;1;gene:protein;0.669911
10304;ZNF131;ZNF131;1;gene:protein;0.6648332
10305;NFKBIE;NFKBIE;11;gene:protein;0.7200086442857143
10306;lisinopril;lisinopril;28;drug;0.5
10307;felodipine;felodipine;5;drug;0.5
10308;HBS1L;HBS1L;9;gene:protein;0.602136775
10309;cell-cell_self_recognition;cell-cell self recognition;4;biological process;0.5
10310;sialic_acid_binding;sialic acid binding;4;molecular function;0.5
10311;MYCBP2;MYCBP2;20;gene:protein;0.7086662
10312;HECTD4;HECTD4;13;gene:protein;0.5
10313;KLK2;KLK2;2;gene:protein;0.59375197
10314;TRIM49;TRIM49;2;gene:protein;0.6424655
10315;KLK3;KLK3;7;gene:protein;0.6855335680000001
10316;Hesperetin;Hesperetin;27;drug;0.5693353489999999
10317;RNASEH1;RNASEH1;7;gene:protein;0.5996110250000001
10318;TOPBP1;TOPBP1;115;gene:protein;0.6971580507142857
10319;CHD4;CHD4;16;gene:protein;0.6634148774999999
10320;chromatin;chromatin;24;cellular component;0.5
10321;NPTXR;NPTXR;31;gene:protein;0.5416667
10322;SPINK5;SPINK5;47;gene:protein;0.1242814533846154
10323;MIR299;MIR299;9;gene;0.5
10324;ADAMTS9-AS2;ADAMTS9-AS2;3;gene;0.51515152
10325;CCND2-AS1;CCND2-AS1;1;gene;0.5
10326;HIF1A-AS2;HIF1A-AS2;65;gene;0.50549451
10327;VPS4A;VPS4A;83;gene:protein;0.6086789945454546
10328;STIL;STIL;14;gene:protein;0.5997078075
10329;RNA_polymerase_activity;RNA polymerase activity;9;molecular function;0.5
10330;ODF2;ODF2;13;gene:protein;0.6834262175
10331;ubiquitin-dependent_protein_catabolic_process;ubiquitin-dependent protein catabolic process;11;biological process;0.5019545155555556
10332;CST_complex;CST complex;1;cellular component;0.5
10333;integrase_activity;integrase activity;1;molecular function;0.25
10334;proliferative_vasculopathy_and_hydranencephaly-hydrocephaly_syndrome;proliferative vasculopathy and hydranencephaly-hydrocephaly syndrome;6;disease;0.5
10335;pegylated interferon alfa-2a;pegylated interferon alfa-2a;2;other;0.5
10336;Intron A;Intron A;8;other;0.5136363657142857
10337;posterior_uveitis;posterior uveitis;2;disease;0.5
10338;chorioretinitis;chorioretinitis;16;disease;0.2428571428571428
10339;PGx;PGx;50;other;0.5
10340;6-MP;6-MP;43;other;0.512483295
10341;NUDT15;NUDT15;25;gene:protein;0.5844756950000001
10342;thiopurine_S-methyltransferase_activity;thiopurine S-methyltransferase activity;22;molecular function;0.5522692316666666
10343;COCH;COCH;9;gene:protein;0.5
10344;SLC19A1;SLC19A1;11;gene:protein;0.5285681333333333
10345;PYGL;PYGL;8;gene:protein;0.566857725
10346;BAHD1;BAHD1;5;gene:protein;0.53846157
10347;CAPG;CAPG;37;gene:protein;0.67230722
10348;GRIN3A;GRIN3A;4;gene:protein;0.5801750999999999
10349;glycine_N-methyltransferase_activity;glycine N-methyltransferase activity;101;molecular function;0.605114905
10350;ABCC4;ABCC4;101;gene:protein;0.628454521764706
10351;CPA2;CPA2;2;gene:protein;0.54672915
10352;GRIA1;GRIA1;35;gene:protein;0.6310973466666666
10353;MIR4268;MIR4268;1;gene;0.5
10354;MIR3117;MIR3117;1;gene;0.5
10355;RALBP1;RALBP1;25;gene:protein;0.6243389566666667
10356;GSTM1;GSTM1;63;gene:protein;0.5995409138888889
10357;OTUD5;OTUD5;15;gene:protein;0.6122200414285714
10358;DSCR8;DSCR8;3;gene:protein;0.52272725
10359;PIK3R3;PIK3R3;12;gene:protein;0.66058304625
10360;paraspeckles;paraspeckles;16;cellular component;0.5
10361;MIR1323;MIR1323;93;gene;0.5
10362;ASB16-AS1;ASB16-AS1;74;gene;0.5166666666666667
10363;SOX9-AS1;SOX9-AS1;1;gene;0.5
10364;PTTG3P;PTTG3P;88;gene:protein;0.5155644319999999
10365;TMEM9;TMEM9;1;gene:protein;0.56793725
10366;PHF8;PHF8;416;gene:protein;0.6134204407692307
10367;CHFR;CHFR;15;gene:protein;0.6163811825
10368;HLTF;HLTF;89;gene:protein;0.67012468125
10369;ZRANB3;ZRANB3;125;gene:protein;0.63211845
10370;BUB3;BUB3;9;gene:protein;0.6469999385714286
10371;shelterin_complex;shelterin complex;19;cellular component;0.5
10372;TSPYL5;TSPYL5;7;gene:protein;0.5783887675
10373;OPRK1;OPRK1;25;gene:protein;0.6408053185714285
10374;Benzoic_acid;Benzoic acid;16;drug;0.5083686
10375;MUL1;MUL1;12;gene:protein;0.59825481
10376;cannabidiol;cannabidiol;15;drug;0.5250801375
10377;axoneme;axoneme;8;cellular component;0.5
10378;pronephric_duct;pronephric duct;2;enzyme source;0.5
10379;somitogenesis;somitogenesis;10;biological process;0.5
10380;dinoflagellate_cingulum;dinoflagellate cingulum;8;cellular component;0.5
10381;choroid_plexus_epithelium;choroid plexus epithelium;2;enzyme source;0.5
10382;AQP6;AQP6;1;gene:protein;0.63103807
10383;CXXC1;CXXC1;6;gene:protein;0.6550451239999999
10384;hair_cell;hair cell;92;enzyme source;0.5
10385;neuromast;neuromast;13;enzyme source;0.5
10386;LINC01619;LINC01619;2;gene;0.5
10387;CAVIN3;CAVIN3;7;gene:protein;0.611488504
10388;inflorescence;inflorescence;4;enzyme source;0.16666667
10389;inflorescence_development;inflorescence development;2;biological process;0.5
10390;vegetative_to_reproductive_phase_transition_of_meristem;vegetative to reproductive phase transition of meristem;29;biological process;0.5
10391;Reye_syndrome;Reye syndrome;2;disease;0.5
10392;POLR3F;POLR3F;67;gene:protein;0.636777928888889
10393;acute_retinal_necrosis_syndrome;acute retinal necrosis syndrome;3;disease;0.5
10394;upadacitinib;upadacitinib;5;drug;0.5
10395;histone_locus_body;histone locus body;27;cellular component;0.5
10396;3MC_syndrome;3MC syndrome;1;disease;0.5
10397;leaflet_of_membrane_bilayer;leaflet of membrane bilayer;5;cellular component;0.5
10398;sphingomyelin_phosphodiesterase_activity;sphingomyelin phosphodiesterase activity;7;molecular function;0.5
10399;PACS2;PACS2;3;gene:protein;0.5486871
10400;TPM4;TPM4;8;gene:protein;0.6239969
10401;GRHL2;GRHL2;19;gene:protein;0.6464152242857143
10402;CUL7;CUL7;35;gene:protein;0.7080189522222223
10403;secondary_metabolic_process;secondary metabolic process;4;biological process;0.53202928
10404;PPP1R12A;PPP1R12A;42;gene:protein;0.6102283075000001
10405;epithelial_ovarian_cancer_cell;epithelial ovarian cancer cell;65;enzyme source;0.5
10406;RTN3;RTN3;33;gene:protein;0.5422855333333333
10407;myxedema;myxedema;6;disease;0.5
10408;stuttering;stuttering;2;disease;0.5
10409;ATP5MK;ATP5MK;142;gene:protein;0.5
10410;scalp-ear-nipple_syndrome;scalp-ear-nipple syndrome;29;disease;0.5
10411;EEA1;EEA1;67;gene:protein;0.6334108731578948
10412;ARHGEF3;ARHGEF3;5;gene:protein;0.5972616466666666
10413;BMT2;BMT2;10;gene:protein;0.535970228
10414;PLD1;PLD1;77;gene:protein;0.6235018221428571
10415;MIR659;MIR659;1;gene;0.5
10416;BGC-823_cell;BGC-823 cell;15;enzyme source;0.5
10417;Octreotide;Octreotide;19;drug;0.5
10418;Lanreotide;Lanreotide;12;drug;0.51516404
10419;SSTR5;SSTR5;18;gene:protein;0.56779155
10420;neuroendocrine_tumor_cell;neuroendocrine tumor cell;15;enzyme source;0.5
10421;gastrinoma;gastrinoma;7;disease;0.5
10422;Zollinger-Ellison_syndrome;Zollinger-Ellison syndrome;1;disease;0.5
10423;VIPoma;VIPoma;2;disease;0.5
10424;Nicotinic acid;Nicotinic acid;6;other;0.5138889
10425;Nefazodone;Nefazodone;1;drug;0.5
10426;Phenytoin;Phenytoin;5;drug;0.5
10427;Procainamide;Procainamide;2;drug;0.5
10428;Trazodone;Trazodone;16;drug;0.5
10429;Tienilic Acid;Tienilic Acid;1;other;0.5
10430;DNAJA1;DNAJA1;60;gene:protein;0.6286208799999999
10431;HAP1;HAP1;37;gene:protein;0.611830238888889
10432;CBZ;CBZ;92;other;0.53430918375
10433;estramustine;estramustine;14;drug;0.5
10434;WNK1;WNK1;6;gene:protein;0.6523564559999999
10435;RPL19;RPL19;10;gene:protein;0.6743978740000001
10436;HOMER3;HOMER3;3;gene:protein;0.625087665
10437;CALU;CALU;2;gene:protein;0.61532437
10438;LYPD3;LYPD3;26;gene:protein;0.547925975
10439;TCEAL7;TCEAL7;4;gene:protein;0.5136804399999999
10440;FARSA;FARSA;1;gene:protein;0.80455667
10441;5 fluorouracil;5 fluorouracil;6;other;0.5236928333333334
10442;furosemide;furosemide;66;drug;0.5
10443;proteinuria;proteinuria;31;disease;0.1207130098181818
10444;SLC16A10;SLC16A10;117;gene:protein;0.57545011
10445;UGT2B7;UGT2B7;2;gene:protein;0.54959726
10446;UGT1A4;UGT1A4;3;gene:protein;0.5834360700000001
10447;stress_granule_assembly;stress granule assembly;14;biological process;0.5
10448;CAPRIN1;CAPRIN1;3;gene:protein;0.661600985
10449;ribonucleoprotein_granule;ribonucleoprotein granule;1;cellular component;0.5
10450;COL8A1;COL8A1;108;gene:protein;0.6314798575
10451;SKIL;SKIL;61;gene:protein;0.611975435
10452;PBLD;PBLD;99;gene:protein;0.5589784250000001
10453;breast_epithelium;breast epithelium;50;enzyme source;0.5
10454;pirfenidone;pirfenidone;124;drug;0.5
10455;indolent_systemic_mastocytosis;indolent systemic mastocytosis;33;disease;0.5136258466666667
10456;Resorcinol;Resorcinol;12;drug;0.5257365012499999
10457;l-tryptophan;l-tryptophan;3;other;0.33333334
10458;quinone_biosynthetic_process;quinone biosynthetic process;1;biological process;0.5
10459;benign_familial_hematuria;benign familial hematuria;136;disease;0.5
10460;neurexin_family_protein_binding;neurexin family protein binding;2;molecular function;0.5
10461;MZF1;MZF1;305;gene:protein;0.7054623510000001
10462;5-aza-2ʹ-deoxycytidine;5-aza-2ʹ-deoxycytidine;2;other;0.5
10463;RUVBL2;RUVBL2;114;gene:protein;0.7594547425
10464;HSD17B4;HSD17B4;1;gene:protein;0.6463698
10465;ADPGK;ADPGK;23;gene:protein;0.529580325
10466;Bavituximab;Bavituximab;9;drug;0.5084625666666667
10467;myoblast_fusion;myoblast fusion;11;biological process;0.5
10468;NPTN;NPTN;49;gene:protein;0.598190065
10469;ATP8A1;ATP8A1;1;gene:protein;0.82730293
10470;ATP8A2;ATP8A2;2;gene:protein;0.7404201699999999
10471;XKR9;XKR9;1;gene:protein;0.57440585
10472;LRRC8A;LRRC8A;49;gene:protein;0.58296037
10473;alcoholic_hepatitis;alcoholic hepatitis;12;disease;0.5
10474;Hep-G2/2.15_cell;Hep-G2/2.15 cell;1;enzyme source;0.5
10475;CDAN1;CDAN1;69;gene:protein;0.5896043069999999
10476;Clazakizumab;Clazakizumab;2;drug;0.6230829200000001
10477;nocardiosis;nocardiosis;48;disease;0.5
10478;hydroxydaunorubicin;hydroxydaunorubicin;30;other;0.5119768076470588
10479;chronic_fatigue_syndrome;chronic fatigue syndrome;144;disease;0.5222069626923077
